Time,xAcceleration,yAcceleration,zAcceleration,xSMA(20 seconds), xSMA(100 seconds),ySMA(20 seconds),ySMA(100 seconds),zSMA(20 seconds),zSMA(100 seconds)
1554688324561,-0.008,0.183,9.783,-0.00725,-0.00609,0.1879,0.19129,9.7827,9.7837
1554688324562,-0.006,0.188,9.783,-0.00725,-0.00611,0.1878,0.19121,9.78265,9.78369
1554688324563,-0.009,0.186,9.782,-0.00725,-0.00613,0.18775,0.19109,9.7827,9.78369
1554688324564,-0.003,0.184,9.786,-0.00705,-0.00612,0.18745,0.19102,9.7831,9.78372
1554688324565,-0.005,0.192,9.784,-0.0068,-0.00618,0.18765,0.191,9.78315,9.7837
1554688324566,-0.006,0.183,9.786,-0.0066,-0.00619,0.1873,0.19093,9.78315,9.78378
1554688324567,-0.012,0.194,9.784,-0.00695,-0.00624,0.1874,0.19093,9.7833,9.78378
1554688324568,-0.007,0.188,9.779,-0.00705,-0.0063,0.18735,0.19088,9.78315,9.78373
1554688324569,-0.01,0.187,9.786,-0.0073,-0.00636,0.18735,0.19076,9.78335,9.78372
1554688324570,-0.005,0.187,9.779,-0.0072,-0.00639,0.18715,0.1907,9.7832,9.78362
1554688324571,-0.009,0.184,9.785,-0.00715,-0.0064,0.18715,0.19063,9.78365,9.78365
1554688324572,-0.01,0.186,9.788,-0.00745,-0.00644,0.187,0.19059,9.7839,9.78364
1554688324573,-0.008,0.191,9.779,-0.00765,-0.00644,0.18715,0.19054,9.78375,9.78362
1554688324574,-0.008,0.184,9.783,-0.0077,-0.00649,0.187,0.19042,9.7838,9.78366
1554688324575,-0.012,0.186,9.791,-0.00785,-0.00655,0.1868,0.19035,9.78415,9.78373
1554688324576,-0.007,0.19,9.783,-0.008,-0.00659,0.1868,0.19031,9.78395,9.78371
1554688324577,-0.008,0.185,9.784,-0.00815,-0.00658,0.18665,0.19024,9.78385,9.78367
1554688324578,-0.007,0.183,9.779,-0.008,-0.00659,0.18655,0.19015,9.7835,9.78363
1554688324579,-0.008,0.185,9.785,-0.00785,-0.00659,0.18665,0.19003,9.78355,9.78361
1554688324580,-0.006,0.189,9.78,-0.0077,-0.00658,0.18675,0.18999,9.78345,9.78354
1554688324581,-0.01,0.184,9.784,-0.0078,-0.00665,0.1868,0.18991,9.7835,9.78359
1554688324582,-0.005,0.187,9.783,-0.00775,-0.00666,0.18675,0.18984,9.7835,9.78357
1554688324583,-0.01,0.185,9.787,-0.0078,-0.00674,0.1867,0.1897,9.78375,9.78361
1554688324584,-0.01,0.186,9.779,-0.00815,-0.00679,0.1868,0.1896,9.7834,9.78352
1554688324585,-0.011,0.189,9.788,-0.00845,-0.00684,0.18665,0.18952,9.7836,9.78351
1554688324586,-0.008,0.185,9.782,-0.00855,-0.00683,0.18675,0.18939,9.7834,9.78351
1554688324587,-0.006,0.185,9.783,-0.00825,-0.0069,0.1863,0.18931,9.78335,9.78352
1554688324588,-0.002,0.188,9.783,-0.008,-0.00684,0.1863,0.18926,9.78355,9.7835
1554688324589,-0.003,0.189,9.779,-0.00765,-0.00685,0.1864,0.18922,9.7832,9.78341
1554688324590,-0.007,0.183,9.784,-0.00775,-0.00689,0.1862,0.18908,9.78345,9.78341
1554688324591,-0.008,0.189,9.784,-0.0077,-0.00691,0.18645,0.18903,9.7834,9.78336
1554688324592,-0.009,0.186,9.784,-0.00765,-0.00692,0.18645,0.18897,9.7832,9.78339
1554688324593,-0.006,0.189,9.783,-0.00755,-0.00693,0.18635,0.18893,9.7834,9.78342
1554688324594,-0.012,0.187,9.78,-0.00775,-0.00698,0.1865,0.18884,9.78325,9.78332
1554688324595,-0.009,0.185,9.785,-0.0076,-0.00705,0.18645,0.18878,9.78295,9.78334
1554688324596,-0.01,0.187,9.785,-0.00775,-0.00712,0.1863,0.18872,9.78305,9.7833
1554688324597,-0.01,0.188,9.782,-0.00785,-0.00719,0.18645,0.18868,9.78295,9.78331
1554688324598,-0.005,0.183,9.784,-0.00775,-0.00719,0.18645,0.18862,9.7832,9.78328
1554688324599,-0.003,0.189,9.781,-0.0075,-0.00719,0.18665,0.18859,9.783,9.78329
1554688324600,-0.009,0.187,9.787,-0.00765,-0.00722,0.18655,0.1885,9.78335,9.78332
1554688324601,-0.012,0.187,9.778,-0.00775,-0.00731,0.1867,0.18848,9.78305,9.78324
1554688324602,-0.005,0.182,9.781,-0.00775,-0.0073,0.18645,0.18839,9.78295,9.7832
1554688324603,-0.01,0.182,9.788,-0.00775,-0.00739,0.1863,0.18828,9.783,9.78325
1554688324604,-0.013,0.183,9.779,-0.0079,-0.00747,0.18615,0.18822,9.783,9.78321
1554688324605,-0.012,0.187,9.777,-0.00795,-0.00752,0.18605,0.18814,9.78245,9.78309
1554688324606,-0.001,0.186,9.78,-0.0076,-0.00746,0.1861,0.18807,9.78235,9.78307
1554688324607,-0.005,0.19,9.781,-0.00755,-0.00744,0.18635,0.18807,9.78225,9.78307
1554688324608,-0.007,0.191,9.78,-0.0078,-0.00749,0.1865,0.18809,9.7821,9.78298
1554688324609,-0.008,0.186,9.778,-0.00805,-0.00751,0.18635,0.188,9.78205,9.78292
1554688324610,-0.009,0.184,9.778,-0.00815,-0.00754,0.1864,0.18791,9.78175,9.78283
1554688324611,-0.008,0.186,9.787,-0.00815,-0.00756,0.18625,0.18784,9.7819,9.78291
1554688324612,-0.01,0.188,9.784,-0.0082,-0.0076,0.18635,0.18779,9.7819,9.7829
1554688324613,-0.009,0.187,9.782,-0.00835,-0.00762,0.18625,0.18777,9.78185,9.78289
1554688324614,-0.006,0.183,9.782,-0.00805,-0.00759,0.18605,0.18769,9.78195,9.7829
1554688324615,-0.007,0.183,9.781,-0.00795,-0.00756,0.18595,0.18757,9.78175,9.7828
1554688324616,-0.011,0.186,9.781,-0.008,-0.00764,0.1859,0.18758,9.78155,9.78271
1554688324617,-0.007,0.179,9.779,-0.00785,-0.00762,0.18545,0.18743,9.7814,9.78265
1554688324618,-0.008,0.184,9.781,-0.008,-0.0076,0.1855,0.18739,9.78125,9.78265
1554688354991,-0.01,0.188,9.784,-0.00835,-0.00768,0.18545,0.18741,9.7814,9.78268
1554688354992,-0.007,0.183,9.779,-0.00825,-0.00771,0.18525,0.1873,9.781,9.78264
1554688354993,-0.005,0.187,9.784,-0.0079,-0.00764,0.18525,0.18732,9.7813,9.78269
1554688354994,-0.006,0.186,9.777,-0.00795,-0.00762,0.18545,0.1873,9.7811,9.78259
1554688354995,-0.007,0.189,9.777,-0.0078,-0.0076,0.1858,0.18731,9.78055,9.78249
1554688354996,-0.011,0.185,9.782,-0.0077,-0.00762,0.1859,0.18723,9.7807,9.78247
1554688354997,-0.005,0.191,9.782,-0.00735,-0.00759,0.1861,0.18721,9.78095,9.78246
1554688354998,-0.01,0.183,9.781,-0.0078,-0.00759,0.18595,0.18715,9.781,9.78243
1554688354999,-0.012,0.186,9.781,-0.00815,-0.00764,0.18575,0.18713,9.781,9.7824
1554688355000,-0.005,0.186,9.788,-0.00805,-0.00757,0.1855,0.18711,9.7814,9.78246
1554688355001,-0.01,0.186,9.784,-0.00815,-0.00763,0.1855,0.18709,9.7817,9.78249
1554688355002,-0.01,0.183,9.779,-0.0082,-0.00769,0.18545,0.18703,9.78175,9.78243
1554688355003,-0.006,0.189,9.784,-0.0081,-0.00769,0.1856,0.18702,9.7816,9.78244
1554688355004,-0.005,0.185,9.778,-0.00785,-0.00766,0.18545,0.18694,9.7813,9.78243
1554688355005,-0.008,0.186,9.782,-0.0078,-0.00764,0.1854,0.18685,9.7813,9.78244
1554688355006,-0.012,0.186,9.785,-0.0081,-0.00771,0.18555,0.18679,9.78145,9.78246
1554688355007,-0.009,0.182,9.78,-0.0082,-0.00773,0.1855,0.1867,9.7814,9.78247
1554688355008,-0.005,0.185,9.785,-0.0079,-0.00773,0.18545,0.18666,9.7816,9.78243
1554688355009,-0.006,0.183,9.785,-0.00785,-0.0077,0.18565,0.18661,9.7819,9.78244
1554688355010,-0.012,0.183,9.782,-0.00805,-0.00774,0.1856,0.1865,9.78195,9.78243
1554688355011,-0.009,0.182,9.78,-0.008,-0.00776,0.1853,0.18641,9.78175,9.78245
1554688355012,-0.01,0.187,9.78,-0.00815,-0.00778,0.1855,0.18644,9.7818,9.78244
1554688355013,-0.007,0.186,9.78,-0.00825,-0.00779,0.18545,0.18642,9.7816,9.78243
1554688355014,-0.01,0.188,9.775,-0.00845,-0.00783,0.18555,0.1864,9.7815,9.78234
1554688355015,-0.008,0.187,9.78,-0.0085,-0.00782,0.18545,0.1864,9.78165,9.78233
1554688355016,-0.001,0.189,9.782,-0.008,-0.00776,0.18565,0.18639,9.78165,9.78237
1554688355017,-0.009,0.183,9.782,-0.0082,-0.00775,0.18525,0.18634,9.78165,9.78236
1554688355018,-0.005,0.183,9.778,-0.00795,-0.0077,0.18525,0.18627,9.7815,9.78228
1554688355019,-0.01,0.186,9.778,-0.00785,-0.00775,0.18525,0.18621,9.78135,9.78225
1554688355020,-0.009,0.184,9.78,-0.00805,-0.00779,0.18515,0.18616,9.78095,9.78223
1554688355021,-0.008,0.185,9.783,-0.00795,-0.00782,0.1851,0.18614,9.7809,9.78224
1554688355022,-0.01,0.185,9.778,-0.00795,-0.00785,0.1852,0.18608,9.78085,9.7822
1554688355023,-0.008,0.185,9.78,-0.00805,-0.00783,0.185,0.18609,9.78065,9.78224
1554688355024,-0.007,0.184,9.783,-0.00815,-0.00786,0.18495,0.18604,9.7809,9.78224
1554688355025,-0.011,0.186,9.781,-0.0083,-0.00793,0.18495,0.18602,9.78085,9.78223
1554688355026,-0.01,0.184,9.781,-0.0082,-0.00796,0.18485,0.18599,9.78065,9.78222
1554688355027,-0.007,0.188,9.784,-0.0081,-0.00794,0.18515,0.18597,9.78085,9.78222
1554688355028,-0.006,0.181,9.779,-0.00815,-0.00796,0.18495,0.18588,9.78055,9.78214
1554688355029,-0.009,0.188,9.777,-0.0083,-0.008,0.1852,0.18588,9.78015,9.78205
1554688355030,-0.004,0.186,9.769,-0.0079,-0.00794,0.18535,0.18589,9.7795,9.78188
1554688355031,-0.017,0.181,9.777,-0.0083,-0.008,0.1853,0.18587,9.77935,9.78181
1554688355032,-0.008,0.184,9.779,-0.0082,-0.00799,0.18515,0.18584,9.7793,9.78178
1554688355033,-0.009,0.18,9.782,-0.0083,-0.008,0.18485,0.18581,9.7794,9.78177
1554688355034,-0.007,0.188,9.779,-0.00815,-0.00801,0.18485,0.18581,9.7796,9.78173
1554688355035,-0.01,0.182,9.78,-0.00825,-0.00802,0.1846,0.18577,9.7796,9.78171
1554688355036,-0.01,0.19,9.781,-0.0087,-0.00809,0.18465,0.18583,9.77955,9.78166
1554688355037,-0.008,0.183,9.777,-0.00865,-0.00812,0.18465,0.18574,9.7793,9.78159
1554688355038,-0.007,0.185,9.781,-0.00875,-0.00813,0.18475,0.18576,9.77945,9.78154
1554688355039,-0.012,0.182,9.781,-0.00885,-0.00813,0.18455,0.18564,9.7796,9.78151
1554688355040,-0.01,0.184,9.78,-0.0089,-0.00816,0.18455,0.1856,9.7796,9.78152
1554688355041,-0.01,0.181,9.78,-0.009,-0.00816,0.18435,0.18554,9.77945,9.78146
1554688355042,-0.01,0.184,9.784,-0.009,-0.00821,0.1843,0.18551,9.77975,9.78151
1554688355043,-0.01,0.184,9.782,-0.0091,-0.00822,0.18425,0.18551,9.77985,9.78148
1554688355044,-0.01,0.185,9.777,-0.00925,-0.00822,0.1843,0.1855,9.77955,9.78137
1554688355045,-0.009,0.184,9.782,-0.00915,-0.00823,0.1842,0.18543,9.7796,9.7814
1554688355046,-0.01,0.187,9.777,-0.00915,-0.00825,0.18435,0.18546,9.7794,9.78134
1554688355047,-0.007,0.183,9.785,-0.00915,-0.0082,0.1841,0.18543,9.77945,9.78128
1554688355048,-0.009,0.183,9.777,-0.0093,-0.00822,0.1842,0.18536,9.77935,9.78122
1554688355049,-0.014,0.182,9.786,-0.00955,-0.00828,0.1839,0.18533,9.7798,9.78124
1554688355050,-0.006,0.187,9.784,-0.00965,-0.00827,0.18395,0.18537,9.78055,9.78129
1554688355051,-0,0.185,9.78,-0.0088,-0.00819,0.18415,0.18537,9.7807,9.78124
1554688355052,-0.01,0.186,9.781,-0.0089,-0.00823,0.18425,0.18534,9.7808,9.78125
1554688355053,-0.012,0.19,9.782,-0.00905,-0.00825,0.18475,0.1854,9.7808,9.78123
1554688355054,0.003,0.184,9.782,-0.00855,-0.00817,0.18455,0.18537,9.78095,9.78122
1554688355055,-0.007,0.187,9.778,-0.0084,-0.00814,0.1848,0.18539,9.78085,9.78113
1554688355056,-0.008,0.183,9.78,-0.0083,-0.00812,0.18445,0.18536,9.7808,9.78114
1554688355057,-0.01,0.183,9.779,-0.0084,-0.00811,0.18445,0.1853,9.7809,9.78105
1554688355058,-0.005,0.178,9.783,-0.0083,-0.00808,0.1841,0.18523,9.781,9.78106
1554688355059,-0.01,0.178,9.784,-0.0082,-0.00812,0.1839,0.18516,9.78115,9.78107
1554688355060,-0.01,0.183,9.781,-0.0082,-0.0082,0.18385,0.18511,9.7812,9.78105
1554688355061,-0.007,0.182,9.778,-0.00805,-0.00824,0.1839,0.18504,9.7811,9.78104
1554688355062,-0.012,0.184,9.778,-0.00815,-0.00829,0.1839,0.18505,9.7808,9.78098
1554688355063,-0.001,0.177,9.778,-0.0077,-0.00822,0.18355,0.18493,9.7806,9.78092
1554688355064,-0.01,0.185,9.781,-0.0077,-0.00823,0.18355,0.18492,9.7808,9.78089
1554688355065,-0.006,0.183,9.78,-0.00755,-0.00823,0.1835,0.18486,9.7807,9.78086
1554688355066,-0.007,0.183,9.778,-0.0074,-0.00818,0.1833,0.18482,9.78075,9.78084
1554688355067,-0.008,0.183,9.778,-0.00745,-0.00817,0.1833,0.1848,9.7804,9.78077
1554688355068,-0.008,0.173,9.779,-0.0074,-0.00815,0.1828,0.18466,9.7805,9.78071
1554688355069,-0.009,0.184,9.778,-0.00715,-0.00814,0.1829,0.18462,9.7801,9.78067
1554688355070,-0.009,0.185,9.783,-0.0073,-0.00818,0.1828,0.18464,9.78005,9.78066
1554688355071,-0.012,0.186,9.782,-0.0079,-0.00827,0.18285,0.18461,9.78015,9.78067
1554688355072,-0.007,0.181,9.775,-0.00775,-0.00825,0.1826,0.18455,9.77985,9.78055
1554688355073,-0.01,0.181,9.781,-0.00765,-0.00823,0.18215,0.18449,9.7798,9.78058
1554688355074,-0.002,0.183,9.775,-0.0079,-0.0082,0.1821,0.1845,9.77945,9.78052
1554688355075,-0.007,0.185,9.774,-0.0079,-0.00817,0.182,0.18453,9.77925,9.78038
1554688355076,-0.005,0.183,9.778,-0.00775,-0.00809,0.182,0.18453,9.77915,9.78037
1554688355077,-0.012,0.183,9.781,-0.00785,-0.00809,0.182,0.18449,9.77925,9.78041
1554688355078,-0.005,0.183,9.779,-0.00785,-0.00813,0.18225,0.18446,9.77905,9.7804
1554688355079,-0.004,0.179,9.779,-0.00755,-0.00812,0.1823,0.18435,9.7788,9.78038
1554688355080,-0.005,0.181,9.776,-0.0073,-0.0081,0.1822,0.18425,9.77855,9.78034
1554688355081,-0.002,0.182,9.78,-0.00705,-0.00804,0.1822,0.18421,9.77865,9.78036
1554688355082,-0.007,0.18,9.778,-0.0068,-0.00802,0.182,0.18417,9.77865,9.78036
1554688355083,-0.01,0.182,9.78,-0.00725,-0.00804,0.18225,0.18413,9.77875,9.78029
1554688355084,-0.011,0.178,9.776,-0.0073,-0.00805,0.1819,0.18403,9.7785,9.78021
1554688355085,-0.008,0.179,9.778,-0.0074,-0.00804,0.1817,0.18395,9.7784,9.78017
1554688355086,-0.009,0.182,9.78,-0.0075,-0.00807,0.18165,0.18394,9.7785,9.78015
1554688355087,-0.006,0.182,9.777,-0.0074,-0.00806,0.1816,0.18393,9.77845,9.78011
1554688355088,-0.007,0.185,9.777,-0.00735,-0.00802,0.1822,0.18392,9.77835,9.78007
1554688355089,-0.008,0.18,9.777,-0.0073,-0.00803,0.182,0.18393,9.7783,9.78005
1554688355090,-0.007,0.177,9.773,-0.0072,-0.00802,0.1816,0.18386,9.7778,9.77997
1554688355091,-0.007,0.179,9.78,-0.00695,-0.00799,0.18125,0.18377,9.7777,9.77993
1554688355092,-0.004,0.185,9.781,-0.0068,-0.00796,0.18145,0.18379,9.778,9.77995
1554688355093,-0.01,0.178,9.777,-0.0068,-0.00801,0.1813,0.1837,9.7778,9.77988
1554688355094,-0.013,0.181,9.782,-0.00735,-0.00808,0.1812,0.18365,9.77815,9.77993
1554688355095,-0.004,0.182,9.779,-0.0072,-0.00805,0.18105,0.18358,9.7784,9.77995
1554688355096,-0.011,0.18,9.781,-0.0075,-0.00805,0.1809,0.18353,9.77855,9.77994
1554688355097,-0.007,0.182,9.78,-0.00725,-0.00807,0.18085,0.18344,9.7785,9.77992
1554688355098,-0.01,0.18,9.78,-0.0075,-0.00807,0.1807,0.18341,9.77855,9.77991
1554688355099,-0.009,0.18,9.772,-0.00775,-0.00804,0.18075,0.18335,9.7782,9.77982
1554688355100,-0.007,0.182,9.783,-0.00785,-0.00806,0.1808,0.18331,9.77855,9.77977
1554688355101,-0.011,0.181,9.778,-0.0083,-0.00807,0.18075,0.18326,9.77845,9.77971
1554688355102,-0.005,0.175,9.781,-0.0082,-0.00802,0.1805,0.18318,9.7786,9.77973
1554688355103,-0.009,0.164,9.776,-0.00815,-0.00805,0.1796,0.18293,9.7784,9.77965
1554688355104,-0.008,0.195,9.782,-0.008,-0.00808,0.18045,0.18303,9.7787,9.77969
1554688355105,-0.006,0.185,9.778,-0.0079,-0.00806,0.18075,0.18302,9.7787,9.77965
1554688355106,-0.005,0.187,9.776,-0.0077,-0.00799,0.181,0.18303,9.7785,9.77956
1554688355107,-0.011,0.176,9.777,-0.00795,-0.00801,0.1807,0.18297,9.7785,9.77953
1554688355108,-0.006,0.182,9.78,-0.0079,-0.00802,0.18055,0.18294,9.77865,9.77948
1554688355109,-0.008,0.179,9.776,-0.0079,-0.00804,0.1805,0.1829,9.7786,9.77939
1554688355110,-0.01,0.183,9.78,-0.00805,-0.00802,0.1808,0.1829,9.77895,9.77937
1554688355111,-0.008,0.184,9.778,-0.0081,-0.00801,0.18105,0.18292,9.77885,9.77935
1554688355112,-0.005,0.182,9.776,-0.00815,-0.00796,0.1809,0.18287,9.7786,9.77931
1554688355113,-0.009,0.183,9.779,-0.0081,-0.00798,0.18115,0.18284,9.7787,9.7793
1554688355114,-0.006,0.18,9.777,-0.00775,-0.00794,0.1811,0.18276,9.77845,9.77932
1554688355115,-0.014,0.179,9.775,-0.00825,-0.008,0.18095,0.18268,9.77825,9.77927
1554688355116,-0.007,0.177,9.777,-0.00805,-0.00806,0.1808,0.18256,9.77805,9.77922
1554688355117,-0.01,0.183,9.779,-0.0082,-0.00807,0.18085,0.18256,9.778,9.77919
1554688355118,-0.003,0.179,9.777,-0.00785,-0.00805,0.1808,0.18252,9.77785,9.77918
1554688355119,-0.007,0.178,9.778,-0.00775,-0.00802,0.1807,0.18244,9.77815,9.77918
1554688355120,-0.008,0.18,9.778,-0.0078,-0.00801,0.1806,0.1824,9.7779,9.77916
1554688355121,-0.007,0.176,9.779,-0.0076,-0.008,0.18035,0.18231,9.77795,9.77912
1554688355122,-0.008,0.181,9.772,-0.00775,-0.00798,0.18065,0.18227,9.7775,9.77906
1554688355123,-0.008,0.179,9.777,-0.0077,-0.00798,0.1814,0.18221,9.77755,9.77903
1554688355124,-0.009,0.182,9.778,-0.00775,-0.008,0.18075,0.18219,9.77735,9.77898
1554688355125,-0.01,0.177,9.778,-0.00795,-0.00799,0.18035,0.1821,9.77735,9.77895
1554688355126,-0.012,0.18,9.776,-0.0083,-0.00801,0.18,0.18206,9.77735,9.7789
1554688355127,-0.006,0.177,9.78,-0.00805,-0.008,0.18005,0.18195,9.7775,9.77886
1554688355128,-0.009,0.177,9.776,-0.0082,-0.00803,0.1798,0.18191,9.7773,9.77883
1554688355129,-0.009,0.18,9.781,-0.00825,-0.00803,0.17985,0.18183,9.77755,9.77887
1554688355130,-0.009,0.177,9.781,-0.0082,-0.00808,0.17955,0.18174,9.7776,9.77899
1554688355131,-0.003,0.18,9.775,-0.00795,-0.00794,0.17935,0.18173,9.77745,9.77897
1554688355132,-0.006,0.182,9.779,-0.008,-0.00792,0.17935,0.18171,9.7776,9.77897
1554688355133,-0.011,0.18,9.777,-0.0081,-0.00794,0.1792,0.18171,9.7775,9.77892
1554688355134,-0.011,0.18,9.778,-0.00835,-0.00798,0.1792,0.18163,9.77755,9.77891
1554688355135,-0.007,0.179,9.78,-0.008,-0.00795,0.1792,0.1816,9.7778,9.77891
1554688355136,-0.011,0.18,9.778,-0.0082,-0.00796,0.17935,0.1815,9.77785,9.77888
1554688355137,-0.007,0.179,9.779,-0.00805,-0.00795,0.17915,0.18146,9.77785,9.7789
1554688355138,-0.005,0.182,9.782,-0.00815,-0.00793,0.1793,0.18143,9.7781,9.77891
1554688355139,-0.008,0.184,9.779,-0.0082,-0.00789,0.1796,0.18145,9.77815,9.77889
1554688355140,-0.012,0.179,9.781,-0.0084,-0.00791,0.17955,0.1814,9.7783,9.7789
1554688355141,-0.008,0.183,9.778,-0.00845,-0.00789,0.1799,0.18142,9.77825,9.77888
1554688355142,-0.01,0.183,9.779,-0.00855,-0.00789,0.18,0.18141,9.7786,9.77883
1554688355143,-0.01,0.179,9.778,-0.00865,-0.00789,0.18,0.18136,9.77865,9.77879
1554688355144,-0.01,0.183,9.778,-0.0087,-0.00789,0.18005,0.18134,9.77865,9.7788
1554688355145,-0.01,0.182,9.779,-0.0087,-0.0079,0.1803,0.18132,9.7787,9.77877
1554688355146,-0.012,0.18,9.78,-0.0087,-0.00792,0.1803,0.18125,9.7789,9.7788
1554688355147,-0.008,0.182,9.781,-0.0088,-0.00793,0.18055,0.18124,9.77895,9.77876
1554688355148,-0.007,0.179,9.78,-0.0087,-0.00791,0.18065,0.1812,9.77915,9.77879
1554688361530,-0.006,0.18,9.779,-0.00855,-0.00783,0.18065,0.18118,9.77905,9.77872
1554688361531,-0.007,0.178,9.773,-0.00845,-0.00784,0.1807,0.18109,9.77865,9.77861
1554688361532,-0.009,0.182,9.782,-0.00875,-0.00793,0.1808,0.18106,9.779,9.77863
1554688361533,-0.01,0.181,9.777,-0.00895,-0.00793,0.18075,0.18101,9.7789,9.77859
1554688361534,-0.008,0.178,9.777,-0.0088,-0.00789,0.18065,0.18089,9.7789,9.77854
1554688361535,-0.01,0.183,9.78,-0.00875,-0.00802,0.1808,0.18088,9.779,9.77852
1554688361536,-0.004,0.176,9.777,-0.0086,-0.00799,0.18065,0.18077,9.77885,9.77851
1554688361537,-0.009,0.177,9.776,-0.0085,-0.008,0.1805,0.18071,9.77875,9.77847
1554688361538,-0.008,0.179,9.777,-0.00855,-0.00798,0.1805,0.18067,9.77865,9.77845
1554688361539,-0.016,0.179,9.776,-0.0091,-0.00809,0.18035,0.18068,9.77835,9.77838
1554688361540,-0.011,0.178,9.779,-0.00925,-0.0081,0.18005,0.18068,9.77835,9.77833
1554688361541,-0.008,0.175,9.779,-0.00905,-0.00808,0.17985,0.1806,9.77825,9.77831
1554688361542,-0.01,0.178,9.775,-0.00915,-0.00811,0.1796,0.18056,9.7781,9.77828
1554688361543,-0.012,0.178,9.775,-0.00925,-0.00811,0.17935,0.1805,9.7779,9.77825
1554688361544,-0.005,0.177,9.773,-0.009,-0.00815,0.17925,0.1805,9.77765,9.7782
1554688361545,-0.012,0.18,9.774,-0.0091,-0.00817,0.1791,0.18045,9.77745,9.77813
1554688361546,-0.01,0.181,9.774,-0.0091,-0.00821,0.17905,0.18043,9.7772,9.77807
1554688361547,-0.006,0.172,9.777,-0.0088,-0.0082,0.17865,0.18032,9.77705,9.77806
1554688361548,-0.012,0.178,9.776,-0.009,-0.00824,0.17845,0.18027,9.7768,9.77804
1554688361549,-0,0.179,9.779,-0.00865,-0.00816,0.17845,0.18033,9.77675,9.77804
1554688361550,-0.01,0.18,9.773,-0.00885,-0.00817,0.17845,0.18029,9.77645,9.77799
1554688361551,-0.013,0.181,9.782,-0.00915,-0.00821,0.1786,0.18025,9.7769,9.77798
1554688361552,-0.011,0.179,9.779,-0.00925,-0.0082,0.17845,0.18018,9.77675,9.77795
1554688361553,-0.01,0.174,9.779,-0.00925,-0.00823,0.1781,0.18011,9.77685,9.77799
1554688361554,-0.011,0.181,9.779,-0.0094,-0.00824,0.17825,0.18011,9.77695,9.77797
1554688361555,-0.006,0.18,9.779,-0.0092,-0.00828,0.1781,0.18008,9.7769,9.77801
1554688361556,-0.008,0.18,9.778,-0.0094,-0.00829,0.1783,0.18003,9.77695,9.77805
1554688361557,-0.009,0.183,9.776,-0.0094,-0.00833,0.1786,0.18003,9.77695,9.77803
1554688361558,-0.011,0.178,9.776,-0.00955,-0.00832,0.17855,0.17998,9.7769,9.77798
1554688361559,-0.014,0.179,9.782,-0.00945,-0.00841,0.17855,0.17994,9.7772,9.77801
1554688361560,-0.012,0.181,9.775,-0.0095,-0.00849,0.1787,0.17996,9.777,9.77797
1554688361619,-0.006,0.177,9.775,-0.0094,-0.0085,0.1788,0.17992,9.7768,9.77796
1554688380524,-0.011,0.181,9.775,-0.00945,-0.00859,0.17895,0.17991,9.7768,9.77791
1554688380525,-0.01,0.182,9.774,-0.00935,-0.00862,0.17915,0.17993,9.77675,9.77787
1554688380526,-0.01,0.185,9.774,-0.0096,-0.00862,0.17955,0.17996,9.7768,9.77781
1554688380527,-0.01,0.175,9.783,-0.0095,-0.00861,0.1793,0.17993,9.77725,9.77788
1554688380528,-0.009,0.18,9.777,-0.00945,-0.00862,0.17925,0.17994,9.7774,9.77787
1554688380529,-0.006,0.178,9.777,-0.00945,-0.00859,0.17955,0.1799,9.7774,9.77784
1554688380530,-0.013,0.182,9.777,-0.0095,-0.00866,0.17975,0.1799,9.77745,9.77784
1554688380531,-0.004,0.173,9.778,-0.0097,-0.00863,0.17945,0.17978,9.7774,9.77785
1554688380532,-0.006,0.177,9.771,-0.0095,-0.00861,0.1793,0.17975,9.7773,9.77779
1554688380533,-0.009,0.175,9.774,-0.0093,-0.00863,0.179,0.17973,9.7769,9.7778
1554688380534,-0.01,0.175,9.778,-0.00925,-0.00866,0.1788,0.17969,9.77685,9.77778
1554688380535,-0.01,0.177,9.773,-0.00925,-0.00872,0.17895,0.17961,9.77655,9.7777
1554688380536,-0.008,0.184,9.778,-0.0091,-0.0087,0.1791,0.17967,9.7765,9.77771
1554688380537,-0.009,0.179,9.772,-0.00925,-0.00866,0.17905,0.17965,9.77615,9.77761
1554688380538,-0.008,0.176,9.777,-0.00925,-0.0087,0.17885,0.17959,9.7761,9.77759
1554688380539,-0.008,0.18,9.779,-0.0092,-0.00867,0.1787,0.17959,9.77625,9.77757
1554688380540,-0.004,0.179,9.773,-0.00885,-0.00864,0.17875,0.17956,9.7761,9.7775
1554688380541,-0.011,0.176,9.773,-0.0087,-0.00865,0.1786,0.17952,9.77565,9.77743
1554688380542,-0.009,0.18,9.779,-0.00855,-0.00865,0.17855,0.17952,9.77585,9.7775
1554688380543,-0.01,0.178,9.781,-0.00875,-0.00868,0.1786,0.17948,9.77615,9.77748
1554688380544,-0.016,0.183,9.778,-0.009,-0.00873,0.1787,0.1795,9.7763,9.77748
1554688380545,-0.009,0.178,9.773,-0.00895,-0.00877,0.1785,0.17953,9.77625,9.7774
1554688380546,-0.015,0.183,9.778,-0.0092,-0.00883,0.1784,0.17972,9.77645,9.77742
1554688380547,-0.005,0.176,9.779,-0.00895,-0.0088,0.17845,0.17953,9.77625,9.77739
1554688380548,-0.009,0.179,9.776,-0.00895,-0.00883,0.1784,0.17947,9.7762,9.77737
