Time,xAcceleration,yAcceleration,zAcceleration,xSMA(2.5 seconds),xSMA(10 seconds),ySMA(2.5 seconds),ySMA(10 seconds),zSMA(2.5 seconds),zSMA(10 seconds),minX(10 seconds),maxX(10 seconds),minY(10 seconds),maxY(10 seconds),minZ(10 seconds),maxZ(10 seconds)
1554663317889,-5.135,7.416,3.987,-5.135,-5.135,7.416,7.416,3.987,3.987,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663317929,-5.008,7.575,3.912,-5.0715,-5.0715,7.4955,7.4955,3.9495,3.9495,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318010,-4.743,7.598,4.138,-4.962,-4.962,7.52967,7.52967,4.01233,4.01233,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318091,-5.168,7.384,3.782,-5.0135,-5.0135,7.49325,7.49325,3.95475,3.95475,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318133,-4.944,7.415,4.177,-4.9996,-4.9996,7.4776,7.4776,3.9992,3.9992,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318213,-4.712,7.506,4.653,-4.95167,-4.95167,7.48233,7.48233,4.10817,4.10817,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318300,-4.54,7.386,4.531,-4.89286,-4.89286,7.46857,7.46857,4.16857,4.16857,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318339,-4.938,7.058,4.696,-4.8985,-4.8985,7.41725,7.41725,4.2345,4.2345,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318416,-4.343,7.27,4.786,-4.83678,-4.83678,7.40089,7.40089,4.29578,4.29578,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318498,-3.581,7.145,6.119,-4.7112,-4.7112,7.3753,7.3753,4.4781,4.4781,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318537,-3.012,7.08,6.215,-4.55673,-4.55673,7.34845,7.34845,4.636,4.636,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318619,-3.136,5.799,7.585,-4.43833,-4.43833,7.21933,7.21933,4.88175,4.88175,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318659,-3.321,6.443,6.925,-4.35238,-4.35238,7.15962,7.15962,5.03892,5.03892,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318744,-3.166,6.159,6.717,-4.26764,-4.26764,7.08814,7.08814,5.15879,5.15879,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318824,-2.558,6.813,6.555,-4.15367,-4.15367,7.0698,7.0698,5.25187,5.25187,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318866,-3.241,6.383,6.774,-4.09663,-4.09663,7.02688,7.02688,5.347,5.347,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663318950,-3.408,6.445,6.747,-4.05612,-4.05612,6.99265,6.99265,5.42935,5.42935,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319025,-3.214,6.345,6.8,-4.00933,-4.00933,6.95667,6.95667,5.5055,5.5055,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319066,-3.295,6.506,6.685,-3.97174,-3.97174,6.93295,6.93295,5.56758,5.56758,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319149,-3.302,6.421,6.882,-3.93825,-3.93825,6.90735,6.90735,5.6333,5.6333,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319228,-3.219,6.386,6.689,-3.84245,-3.904,6.85585,6.88252,5.7684,5.68357,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319272,-3.388,6.238,6.912,-3.76145,-3.88055,6.789,6.85323,5.9184,5.73941,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319349,-3.301,6.546,6.544,-3.68935,-3.85535,6.7364,6.83987,6.0387,5.77439,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319431,-3.19,6.506,6.94,-3.59045,-3.82763,6.6925,6.82596,6.1966,5.82296,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319469,-3.214,6.524,6.602,-3.50395,-3.80308,6.64795,6.81388,6.31785,5.85412,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319552,-3.236,6.412,6.758,-3.43015,-3.78127,6.59325,6.79842,6.4231,5.88888,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319636,-3.167,6.496,6.854,-3.3615,-3.75852,6.54875,6.78722,6.53925,5.92463,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319674,-3.108,6.507,6.702,-3.27,-3.73529,6.5212,6.77721,6.63955,5.95239,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319756,-3.35,6.332,6.657,-3.22035,-3.722,6.4743,6.76186,6.7331,5.97669,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319797,-3.088,6.553,6.823,-3.1957,-3.70087,6.4447,6.7549,6.7683,6.0049,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319877,-3.189,6.416,6.734,-3.20455,-3.68435,6.4115,6.74397,6.79425,6.02842,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319960,-3.306,6.433,6.743,-3.21305,-3.67253,6.4432,6.73425,6.75215,6.05075,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663319997,-3.045,6.492,6.835,-3.19925,-3.65352,6.44565,6.72691,6.74765,6.07452,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320081,-3.252,6.47,6.752,-3.20355,-3.64171,6.4612,6.71935,6.7494,6.09444,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320167,-3.293,6.502,6.925,-3.2403,-3.63174,6.44565,6.71314,6.7679,6.11817,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320202,-3.264,6.915,6.704,-3.24145,-3.62153,6.47225,6.71875,6.7644,6.13444,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320285,-3.355,6.116,6.874,-3.2388,-3.61432,6.4558,6.70246,6.77075,6.15443,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320370,-3.062,6.233,6.797,-3.2312,-3.59979,6.4502,6.69011,6.7706,6.17134,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320402,-3.076,6.47,6.913,-3.22025,-3.58636,6.4484,6.68446,6.782,6.19036,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320489,-3.172,6.608,6.345,-3.21375,-3.576,6.45775,6.68255,6.75515,6.19423,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320568,-2.971,6.791,6.389,-3.20135,-3.56124,6.478,6.6852,6.74015,6.19898,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320606,-3.191,6.714,6.55,-3.1915,-3.55243,6.5018,6.68588,6.72205,6.20733,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320689,-3.238,6.779,6.362,-3.18835,-3.54512,6.51345,6.68805,6.71295,6.21093,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320728,-3.245,6.687,6.514,-3.1911,-3.5383,6.5225,6.68802,6.69165,6.21782,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320813,-3.283,6.813,6.273,-3.19455,-3.53262,6.53695,6.6908,6.6752,6.21904,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320892,-3.151,6.681,6.568,-3.1903,-3.52433,6.5504,6.69059,6.6657,6.22663,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663320929,-3.155,6.709,6.689,-3.1897,-3.51647,6.56105,6.69098,6.65745,6.23647,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321015,-3.194,6.765,6.384,-3.194,-3.50975,6.57395,6.69252,6.64155,6.23954,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321095,-3.323,6.636,6.539,-3.19265,-3.50594,6.58915,6.69137,6.63565,6.24565,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321133,-3.224,6.777,6.462,-3.19945,-3.5003,6.60035,6.69308,6.6176,6.24998,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321216,-3.243,6.711,6.438,-3.20215,-3.49525,6.6151,6.69343,6.6028,6.25367,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321296,-3.251,6.745,6.493,-3.1994,-3.49056,6.6307,6.69442,6.5903,6.25827,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321337,-3.282,6.679,6.448,-3.21125,-3.48662,6.64005,6.69413,6.57095,6.26185,-5.168,-2.558,5.799,7.598,3.782,7.585
1554663321424,-3.232,6.739,6.516,-3.21025,-3.48191,6.6535,6.69496,6.55915,6.26656,-5.168,-2.558,5.799,7.506,3.782,7.585
1554663321498,-3.235,6.729,6.358,-3.20735,-3.47742,6.66485,6.69558,6.5308,6.26822,-4.944,-2.558,5.799,7.506,4.177,7.585
1554663321539,-3.243,6.729,6.557,-3.2063,-3.47323,6.65555,6.69618,6.52345,6.27338,-4.938,-2.558,5.799,7.506,4.531,7.585
1554663321620,-3.271,6.678,6.434,-3.2021,-3.46968,6.68365,6.69586,6.50145,6.27619,-4.938,-2.558,5.799,7.386,4.531,7.585
1554663321658,-3.211,6.801,6.499,-3.20955,-3.46522,6.71205,6.69767,6.48655,6.28003,-4.938,-2.558,5.799,7.27,4.696,7.585
1554663321740,-3.287,6.689,6.418,-3.2201,-3.4622,6.723,6.69753,6.4618,6.28237,-4.343,-2.558,5.799,7.27,4.786,7.585
1554663321826,-3.282,6.751,6.504,-3.2256,-3.4592,6.73015,6.69842,6.46975,6.28607,-3.581,-2.558,5.799,7.145,6.119,7.585
1554663321861,-3.239,6.716,6.421,-3.239,-3.45559,6.7264,6.6987,6.47135,6.28828,-3.443,-2.558,5.799,7.08,6.215,7.585
1554663321944,-3.272,6.762,6.493,-3.24305,-3.45263,6.7288,6.69973,6.4685,6.29158,-3.443,-2.558,5.799,6.915,6.273,7.585
1554663322023,-3.243,6.716,6.455,-3.2433,-3.4493,6.72565,6.69998,6.47315,6.29417,-3.443,-2.558,6.116,6.915,6.273,6.94
1554663322064,-3.296,6.713,6.398,-3.24585,-3.44691,6.72695,6.70019,6.46735,6.2958,-3.443,-2.558,6.116,6.915,6.273,6.94
1554663322148,-3.253,6.73,6.543,-3.24435,-3.44392,6.7228,6.70065,6.48085,6.2996,-3.443,-2.558,6.116,6.915,6.273,6.94
1554663322232,-3.255,6.738,6.353,-3.24955,-3.44106,6.72565,6.70121,6.4701,6.30041,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322276,-3.334,6.672,6.533,-3.2585,-3.43946,6.7238,6.70078,6.4623,6.30388,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322348,-3.262,6.728,6.452,-3.2619,-3.43685,6.72195,6.70118,6.4657,6.30606,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322432,-3.226,6.727,6.448,-3.25705,-3.4338,6.7265,6.70155,6.46115,6.30812,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322469,-3.295,6.729,6.475,-3.2606,-3.43181,6.7241,6.70194,6.4618,6.3105,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322554,-3.245,6.733,6.455,-3.2607,-3.42918,6.7252,6.70238,6.46265,6.31254,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322635,-3.284,6.662,6.482,-3.26235,-3.42717,6.72105,6.70182,6.4621,6.31489,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322672,-3.252,6.732,6.498,-3.26085,-3.42477,6.7237,6.70223,6.4646,6.3174,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322754,-3.297,6.689,6.474,-3.2641,-3.42304,6.7212,6.70205,6.4625,6.31951,-3.443,-2.971,6.116,6.915,6.273,6.94
1554663322795,-3.257,6.718,6.416,-3.2652,-3.42083,6.72065,6.70227,6.4654,6.3208,-3.443,-2.971,6.116,6.915,6.273,6.925
1554663322875,-3.283,6.697,6.506,-3.2672,-3.41901,6.71905,6.7022,6.46285,6.32324,-3.454,-2.971,6.116,6.915,6.273,6.925
1554663322956,-3.307,6.738,6.398,-3.269,-3.41756,6.72205,6.70266,6.46105,6.32421,-3.454,-2.971,6.116,6.915,6.273,6.925
1554663322998,-3.273,6.668,6.545,-3.2721,-3.41571,6.7154,6.70222,6.46335,6.32704,-3.454,-2.971,6.116,6.915,6.273,6.925
1554663323077,-3.353,6.711,6.449,-3.2754,-3.41491,6.7165,6.70233,6.4649,6.32858,-3.454,-2.971,6.116,6.915,6.273,6.925
1554663323166,-3.224,6.779,6.384,-3.2725,-3.41253,6.7179,6.70329,6.4589,6.32928,-3.454,-2.971,6.116,6.915,6.273,6.925
1554663323200,-3.346,6.655,6.576,-3.27785,-3.4117,6.71485,6.70269,6.46665,6.33232,-3.454,-2.615,6.116,6.915,6.273,6.925
1554663323282,-3.307,6.751,6.353,-3.2796,-3.41043,6.7143,6.70328,6.45965,6.33257,-3.454,-2.615,5.953,6.915,6.273,6.925
1554663323361,-3.305,6.652,6.544,-3.2827,-3.40916,6.7111,6.70266,6.4641,6.33512,-3.78,-2.615,5.671,6.915,6.273,7.192
1554663323408,-3.3,6.748,6.416,-3.2829,-3.40786,6.71285,6.7032,6.465,6.33608,-4.085,-2.615,5.52,6.915,6.273,7.192
1554663323485,-3.343,6.706,6.45,-3.2874,-3.40709,6.71165,6.70324,6.46035,6.33742,-4.085,-2.615,5.52,6.915,6.273,7.763
1554663323566,-3.333,6.689,6.451,-3.2913,-3.40623,6.7092,6.70307,6.46525,6.33874,-4.085,-2.615,5.52,6.915,6.273,7.899
1554663323605,-3.274,6.742,6.485,-3.2883,-3.40471,6.7127,6.70352,6.46285,6.34043,-4.085,-2.615,5.52,6.821,6.273,7.899
1554663323687,-3.352,6.72,6.314,-3.2928,-3.40411,6.7123,6.7037,6.45595,6.34013,-4.812,-2.615,5.52,6.9,3.85,7.899
1554663323732,-3.336,6.642,6.611,-3.2983,-3.40335,6.70805,6.70301,6.4641,6.34317,-4.812,-2.615,5.52,7.57,2.902,7.899
1554663323808,-3.277,6.768,6.33,-3.2974,-3.40194,6.71,6.70373,6.45685,6.34302,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663323889,-3.348,6.708,6.521,-3.30255,-3.40135,6.70875,6.70378,6.46015,6.34498,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663323931,-3.346,6.706,6.422,-3.30565,-3.40075,6.71095,6.7038,6.45715,6.34582,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324012,-3.298,6.746,6.39,-3.30795,-3.39965,6.71165,6.70426,6.45175,6.34629,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324097,-3.306,6.713,6.511,-3.3084,-3.39865,6.71285,6.70435,6.4536,6.34804,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324134,-3.328,6.727,6.412,-3.31195,-3.39791,6.7133,6.70459,6.4534,6.34872,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324221,-3.331,6.727,6.445,-3.31435,-3.39721,6.7148,6.70482,6.45035,6.34972,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324302,-3.322,6.72,6.441,-3.3151,-3.39643,6.7139,6.70498,6.4525,6.35066,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324341,-3.384,6.692,6.429,-3.32065,-3.39631,6.7151,6.70485,6.4467,6.35146,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324419,-3.322,6.731,6.425,-3.3191,-3.39556,6.7161,6.70511,6.4455,6.3522,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324505,-3.314,6.712,6.504,-3.3236,-3.39474,6.71275,6.70518,6.4515,6.35372,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324537,-3.379,6.674,6.411,-3.32525,-3.37718,6.7137,6.69776,6.44325,6.37796,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324625,-3.279,6.738,6.444,-3.32385,-3.35989,6.71305,6.68939,6.4478,6.40328,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324667,-3.443,6.695,6.427,-3.33075,-3.34689,6.7152,6.68036,6.44195,6.42617,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324748,-3.309,6.698,6.432,-3.3312,-3.3283,6.7127,6.6735,6.44275,6.45267,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324825,-3.407,6.697,6.451,-3.3344,-3.31293,6.71225,6.66632,6.4428,6.47541,-4.812,-2.615,5.52,8.137,2.902,7.899
1554663324863,-3.281,6.749,6.465,-3.3318,-3.29862,6.71525,6.65875,6.4435,6.49353,-4.812,-2.615,5.52,8.137,2.902,7.899
